2025-04-16 09:51:52,193 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): api.cloudoption.site:443
2025-04-16 09:51:52,290 - urllib3.connectionpool - DEBUG - https://api.cloudoption.site:443 "POST /api/v1/api-keys/verify HTTP/1.1" 200 14
2025-04-16 09:51:52,292 - key_verification - INFO - 密钥验证结果: {'valid': True}
2025-04-16 09:51:52,292 - key_verification - INFO - 密钥验证成功
2025-04-16 09:51:52,293 - key_verification - INFO - 密钥已保存
2025-04-16 09:51:52,308 - key_verification - INFO - 验证通过，启动主程序
2025-04-16 09:51:52,311 - app.config - INFO - 成功加载配置文件: batch_tool_config.ini
2025-04-16 09:51:52,311 - app.config - DEBUG - 加载配置: [Paths] InputFolder = E:/2
2025-04-16 09:51:52,312 - app.config - DEBUG - 加载配置: [Paths] OutputFolder = D:/111
2025-04-16 09:51:52,312 - app.config - DEBUG - 加载配置: [Paths] DraftFolder = D:\DJianYingDrafts\JianyingPro Drafts
2025-04-16 09:51:52,312 - app.config - DEBUG - 加载配置: [Settings] DraftName = 简单测试_4940
2025-04-16 09:51:52,312 - app.config - DEBUG - 加载配置: [Settings] DeleteSource = False
2025-04-16 09:51:52,313 - app.ui.main_window - INFO - 从配置文件加载 DeleteSource: False
2025-04-16 09:51:52,313 - app.ui.main_window - INFO - 配置文件中未找到 KeepBGM，默认设置为 True
2025-04-16 09:51:52,313 - app.ui.main_window - INFO - UI 已从配置文件更新。
2025-04-16 09:51:52,314 - app.ui.main_window - INFO - BGM音量已设置为0（静音）
2025-04-16 09:52:47,430 - root - INFO - 准备启动后台视频处理...
2025-04-16 09:52:47,430 - root - INFO -   输入文件夹: E:/2
2025-04-16 09:52:47,430 - root - INFO -   输出文件夹: D:/111
2025-04-16 09:52:47,430 - root - INFO -   草稿库路径: D:\DJianYingDrafts\JianyingPro Drafts
2025-04-16 09:52:47,431 - root - INFO -   目标草稿名: 简单测试_4940
2025-04-16 09:52:47,431 - root - INFO -   处理后删除源文件: 否
2025-04-16 09:52:47,431 - root - INFO -   处理模式: 分割素材后替换
2025-04-16 09:52:47,431 - root - INFO -   替换素材段数: 4
2025-04-16 09:52:47,431 - root - INFO -   目标生成视频数量: 1
2025-04-16 09:52:47,431 - root - INFO -   使用模板BGM: 是
2025-04-16 09:52:47,431 - root - INFO -   BGM音量: 0%
2025-04-16 09:52:47,431 - root - INFO -   主轨道音量: 100%
2025-04-16 09:52:47,432 - root - INFO - 后台处理线程已启动。
2025-04-16 09:52:47,433 - app.ui.main_window - INFO - Worker 开始调用 run_individual_video_processing...
2025-04-16 09:52:47,433 - app.core.orchestrator - INFO - ========= 开始逐个视频分割处理 =========
2025-04-16 09:52:47,433 - app.core.orchestrator - INFO - 
--- 阶段 1: 扫描并准备素材 ---
2025-04-16 09:52:47,434 - app.core.processor - INFO - 开始扫描输入文件夹以查找独立的视频任务: E:/2
2025-04-16 09:52:47,434 - app.core.processor - INFO - 扫描子文件夹: 111111
2025-04-16 09:52:47,435 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,435 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,435 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,436 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,436 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_5.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,437 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_6.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,437 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_7.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,437 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_8.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,437 - app.core.processor - INFO -   找到任务: #unisextang  努力卡点@unisextang_9.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,437 - app.core.processor - INFO -   找到任务: #刀酱疯癫少女 是谁明天还要上班我不说_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,437 - app.core.processor - INFO -   找到任务: #刀酱疯癫少女 是谁明天还要上班我不说_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,438 - app.core.processor - INFO -   找到任务: #刀酱疯癫少女 是谁明天还要上班我不说_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,438 - app.core.processor - INFO -   找到任务: #刀酱疯癫少女 是谁明天还要上班我不说_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,438 - app.core.processor - INFO -   找到任务: #刀酱疯癫少女 是谁明天还要上班我不说_5.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,440 - app.core.processor - INFO -   找到任务: #刀酱疯癫少女 是谁明天还要上班我不说_6.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,440 - app.core.processor - INFO -   找到任务: #宝贝在干嘛 宝贝 为啥不回话_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,440 - app.core.processor - INFO -   找到任务: #宝贝在干嘛 宝贝 为啥不回话_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,440 - app.core.processor - INFO -   找到任务: #宝贝在干嘛 宝贝 为啥不回话_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,440 - app.core.processor - INFO -   找到任务: #宝贝在干嘛 宝贝 为啥不回话_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,441 - app.core.processor - INFO -   找到任务: #宝贝在干嘛 宝贝 为啥不回话_5.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,441 - app.core.processor - INFO -   找到任务: #宝贝在干嘛 宝贝 为啥不回话_6.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,442 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,442 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,446 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,446 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,446 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_5.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,447 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_6.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,447 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_7.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,447 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_8.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,447 - app.core.processor - INFO -   找到任务: #恶人先告状 啊，我那美丽的精神世界。_9.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,448 - app.core.processor - INFO -   找到任务: #黄子韬nobody #NOBODY舞蹈挑战 新歌尊嘟好听_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,448 - app.core.processor - INFO -   找到任务: #黄子韬nobody #NOBODY舞蹈挑战 新歌尊嘟好听_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,448 - app.core.processor - INFO -   找到任务: #黄子韬nobody #NOBODY舞蹈挑战 新歌尊嘟好听_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,449 - app.core.processor - INFO -   找到任务: #黄子韬nobody #NOBODY舞蹈挑战 新歌尊嘟好听_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,449 - app.core.processor - INFO -   找到任务: #黄子韬nobody #NOBODY舞蹈挑战 新歌尊嘟好听_5.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,449 - app.core.processor - INFO -   找到任务: #黄子韬nobody #NOBODY舞蹈挑战 新歌尊嘟好听_6.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,449 - app.core.processor - INFO -   找到任务: #黄子韬nobody #NOBODY舞蹈挑战 新歌尊嘟好听_7.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,449 - app.core.processor - INFO -   找到任务: #黄子韬nobody #NOBODY舞蹈挑战 新歌尊嘟好听_8.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,449 - app.core.processor - INFO -   找到任务: “你闯进了我的视线，至此人群里我只看得到你。”#根本你不懂得爱我_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,450 - app.core.processor - INFO -   找到任务: “你闯进了我的视线，至此人群里我只看得到你。”#根本你不懂得爱我_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,450 - app.core.processor - INFO -   找到任务: “你闯进了我的视线，至此人群里我只看得到你。”#根本你不懂得爱我_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,450 - app.core.processor - INFO -   找到任务: “你闯进了我的视线，至此人群里我只看得到你。”#根本你不懂得爱我_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,450 - app.core.processor - INFO -   找到任务: “我想亲手为你戴上石榴花”#我想亲手为你戴上石榴花 #徐浩ABLE_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,451 - app.core.processor - INFO -   找到任务: “我想亲手为你戴上石榴花”#我想亲手为你戴上石榴花 #徐浩ABLE_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,452 - app.core.processor - INFO -   找到任务: “我想亲手为你戴上石榴花”#我想亲手为你戴上石榴花 #徐浩ABLE_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,452 - app.core.processor - INFO -   找到任务: “我想亲手为你戴上石榴花”#我想亲手为你戴上石榴花 #徐浩ABLE_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,453 - app.core.processor - INFO -   找到任务: “我想亲手为你戴上石榴花”#我想亲手为你戴上石榴花 #徐浩ABLE_5.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,453 - app.core.processor - INFO -   找到任务: “我用山川作酒，敬你旷世温柔。”#作酒女团版 #作酒国风手势舞_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,453 - app.core.processor - INFO -   找到任务: “我用山川作酒，敬你旷世温柔。”#作酒女团版 #作酒国风手势舞_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,453 - app.core.processor - INFO -   找到任务: “我用山川作酒，敬你旷世温柔。”#作酒女团版 #作酒国风手势舞_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,453 - app.core.processor - INFO -   找到任务: “我用山川作酒，敬你旷世温柔。”#作酒女团版 #作酒国风手势舞_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,454 - app.core.processor - INFO -   找到任务: “我用山川作酒，敬你旷世温柔。”#作酒女团版 #作酒国风手势舞_5.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,454 - app.core.processor - INFO -   找到任务: “我用山川作酒，敬你旷世温柔。”#作酒女团版 #作酒国风手势舞_6.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,454 - app.core.processor - INFO -   找到任务: “我用山川作酒，敬你旷世温柔。”#作酒女团版 #作酒国风手势舞_7.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,454 - app.core.processor - INFO -   找到任务: ✌️从广东飞来北京了～#南方凯版有你的远方 #慢摇 #甜酷_1.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,454 - app.core.processor - INFO -   找到任务: ✌️从广东飞来北京了～#南方凯版有你的远方 #慢摇 #甜酷_2.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,454 - app.core.processor - INFO -   找到任务: ✌️从广东飞来北京了～#南方凯版有你的远方 #慢摇 #甜酷_3.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,455 - app.core.processor - INFO -   找到任务: ✌️从广东飞来北京了～#南方凯版有你的远方 #慢摇 #甜酷_4.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,455 - app.core.processor - INFO -   找到任务: ✌️从广东飞来北京了～#南方凯版有你的远方 #慢摇 #甜酷_5.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,459 - app.core.processor - INFO -   找到任务: ✌️从广东飞来北京了～#南方凯版有你的远方 #慢摇 #甜酷_6.mp4 (属于子文件夹: 111111)
2025-04-16 09:52:47,460 - app.core.processor - DEBUG - 跳过非目录项目 '111111.zip'
2025-04-16 09:52:47,460 - app.core.processor - INFO - 扫描完成，共找到 60 个独立的视频处理任务。
2025-04-16 09:52:47,460 - app.core.orchestrator - INFO - 找到 60 个素材文件夹
2025-04-16 09:52:47,460 - app.core.orchestrator - INFO - [全局统计] 处理模式: split，目标视频数量: 60
2025-04-16 09:52:47,460 - app.core.orchestrator - INFO - 
--- 阶段 2: 逐个处理视频素材 ---
2025-04-16 09:52:47,460 - app.core.orchestrator - WARNING - 请确保剪映专业版已打开并处于主界面，否则后续导出可能会失败！
2025-04-16 09:52:47,460 - app.core.orchestrator - INFO - [全局统计] 目标总视频数量: 60（按素材文件夹数）
2025-04-16 09:52:47,460 - app.core.orchestrator - INFO - 
--- 开始处理 任务 1/60: #unisextang  努力卡点@unisextang_1.mp4 (来自: 111111) ---
2025-04-16 09:52:47,460 - app.core.orchestrator - INFO -   原始视频: E:/2\111111\#unisextang  努力卡点@unisextang_1.mp4
2025-04-16 09:52:47,460 - app.core.orchestrator - INFO -   切割片段输出目录: D:/111\111111\#unisextang  努力卡点@unisextang_1_splits
2025-04-16 09:52:47,462 - app.core.orchestrator - INFO -   最终导出目录: D:/111\111111
2025-04-16 09:52:47,462 - app.core.orchestrator - INFO -   最终导出文件名: #unisextang  努力卡点@unisextang_1.mp4
2025-04-16 09:52:47,462 - app.core.orchestrator - INFO -   步骤 2a(i): 获取原始视频时长...
2025-04-16 09:52:48,036 - app.core.processor - DEBUG - 获取 '#unisextang  努力卡点@unisextang_1.mp4' 时长: 2.55 秒
2025-04-16 09:52:48,036 - app.core.orchestrator - INFO -     原始视频时长: 2.55 秒
2025-04-16 09:52:48,037 - app.core.orchestrator - INFO -   步骤 2a(ii): 分割视频...
2025-04-16 09:52:48,039 - app.core.processor - INFO - 为切割文件创建输出文件夹: D:/111\111111\#unisextang  努力卡点@unisextang_1_splits
2025-04-16 09:52:48,102 - app.core.processor - DEBUG - 获取 '#unisextang  努力卡点@unisextang_1.mp4' 时长: 2.55 秒
2025-04-16 09:52:48,102 - app.core.processor - INFO - 准备将 '#unisextang  努力卡点@unisextang_1.mp4' (2.55s) 切割成 4 段，每段约 0.64s
2025-04-16 09:52:48,102 - app.core.processor - INFO -   尝试使用 GPU 加速解码: -hwaccel cuda
2025-04-16 09:52:48,102 - app.core.processor - INFO -   执行切割命令 (第 1/4 段, 编码器: h264_nvenc (硬件编码)): ffmpeg -y -hwaccel cuda -i E:/2\111111\#unisextang  努力卡点@unisextang_1.mp4 -ss 0.0 -t 0.63807825 -c:v h264_nvenc -preset p2 -tune hq -rc vbr -cq 23 -b:v 6M -maxrate 10M -bufsize 10M -spatial-aq 1 -temporal-aq 1 -profile:v high -c:a aac -b:a 128k -movflags +faststart D:/111\111111\#unisextang  努力卡点@unisextang_1_splits\#unisextang  努力卡点@unisextang_1_part1.mp4
2025-04-16 09:52:48,935 - app.core.processor - DEBUG -     ffmpeg stderr:
ffmpeg version 2025-01-08-git-251de1791e-full_build-www.gyan.dev Copyright (c) 2000-2025 the FFmpeg developers
  built with gcc 14.2.0 (Rev1, Built by MSYS2 project)
  configuration: --enable-gpl --enable-version3 --enable-static --disable-w32threads --disable-autodetect --enable-fontconfig --enable-iconv --enable-gnutls --enable-lcms2 --enable-libxml2 --enable-gmp --enable-bzlib --enable-lzma --enable-libsnappy --enable-zlib --enable-librist --enable-libsrt --enable-libssh --enable-libzmq --enable-avisynth --enable-libbluray --enable-libcaca --enable-sdl2 --enable-libaribb24 --enable-libaribcaption --enable-libdav1d --enable-libdavs2 --enable-libopenjpeg --enable-libquirc --enable-libuavs3d --enable-libxevd --enable-libzvbi --enable-libqrencode --enable-librav1e --enable-libsvtav1 --enable-libvvenc --enable-libwebp --enable-libx264 --enable-libx265 --enable-libxavs2 --enable-libxeve --enable-libxvid --enable-libaom --enable-libjxl --enable-libvpx --enable-mediafoundation --enable-libass --enable-frei0r --enable-libfreetype --enable-libfribidi --enable-libharfbuzz --enable-liblensfun --enable-libvidstab --enable-libvmaf --enable-libzimg --enable-amf --enable-cuda-llvm --enable-cuvid --enable-dxva2 --enable-d3d11va --enable-d3d12va --enable-ffnvcodec --enable-libvpl --enable-nvdec --enable-nvenc --enable-vaapi --enable-libshaderc --enable-vulkan --enable-libplacebo --enable-opencl --enable-libcdio --enable-libgme --enable-libmodplug --enable-libopenmpt --enable-libopencore-amrwb --enable-libmp3lame --enable-libshine --enable-libtheora --enable-libtwolame --enable-libvo-amrwbenc --enable-libcodec2 --enable-libilbc --enable-libgsm --enable-liblc3 --enable-libopencore-amrnb --enable-libopus --enable-libspeex --enable-libvorbis --enable-ladspa --enable-libbs2b --enable-libflite --enable-libmysofa --enable-librubberband --enable-libsoxr --enable-chromaprint
  libavutil      59. 54.101 / 59. 54.101
  libavcodec     61. 31.100 / 61. 31.100
  libavformat    61.  9.104 / 61.  9.104
  libavdevice    61.  4.100 / 61.  4.100
  libavfilter    10.  6.101 / 10.  6.101
  libswscale      8. 13.100 /  8. 13.100
  libswresample   5.  4.100 /  5.  4.100
  libpostproc    58.  4.100 / 58.  4.100
Input #0, mov,mp4,m4a,3gp,3g2,mj2, from 'E:/2\111111\#unisextang  努力卡点@unisextang_1.mp4':
  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
    comment         : vid:v0d00fg10000cm5b56rc77ub5rttjk00
  Duration: 00:00:02.55, start: 0.000000, bitrate: 2459 kb/s
  Stream #0:0[0x1](und): Video: h264 (Main) (avc1 / 0x31637661), yuv420p(tv, bt709, progressive), 1080x1920 [SAR 1:1 DAR 9:16], 2340 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, fltp, 128 kb/s (default)
    Metadata:
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]
Stream mapping:
  Stream #0:0 -> #0:0 (h264 (native) -> h264 (h264_nvenc))
  Stream #0:1 -> #0:1 (aac (native) -> aac (native))
Press [q] to stop, [?] for help
Output #0, mp4, to 'D:/111\111111\#unisextang  努力卡点@unisextang_1_splits\#unisextang  努力卡点@unisextang_1_part1.mp4':
  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    comment         : vid:v0d00fg10000cm5b56rc77ub5rttjk00
    encoder         : Lavf61.9.104
  Stream #0:0(und): Video: h264 (High) (avc1 / 0x31637661), nv12(tv, bt709, progressive), 1080x1920 [SAR 1:1 DAR 9:16], q=2-31, 30 fps, 15360 tbn (default)
    Metadata:
      encoder         : Lavc61.31.100 h264_nvenc
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
    Side data:
      cpb: bitrate max/min/avg: 10000000/0/0 buffer size: 0 vbv_delay: N/A
  Stream #0:1(und): Audio: aac (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, fltp, 128 kb/s (default)
    Metadata:
      encoder         : Lavc61.31.100 aac
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]
[mp4 @ 0000021d4e64ed00] Starting second pass: moving the moov atom to the beginning of the file
[out#0/mp4 @ 0000021d4e64ebc0] video:846KiB audio:9KiB subtitle:0KiB other streams:0KiB global headers:0KiB muxing overhead: 0.231439%
frame=   20 fps=0.0 q=12.0 Lsize=     856KiB time=00:00:00.63 bitrate=10995.4kbits/s speed=3.86x    
[aac @ 0000021d4e0ec9c0] Qavg: 379.017
2025-04-16 09:52:48,938 - app.core.processor - INFO -     成功生成切割片段: #unisextang  努力卡点@unisextang_1_part1.mp4
2025-04-16 09:52:48,939 - app.core.processor - INFO -   尝试使用 GPU 加速解码: -hwaccel cuda
2025-04-16 09:52:48,939 - app.core.processor - INFO -   执行切割命令 (第 2/4 段, 编码器: h264_nvenc (硬件编码)): ffmpeg -y -hwaccel cuda -i E:/2\111111\#unisextang  努力卡点@unisextang_1.mp4 -ss 0.63807825 -t 0.63807825 -c:v h264_nvenc -preset p2 -tune hq -rc vbr -cq 23 -b:v 6M -maxrate 10M -bufsize 10M -spatial-aq 1 -temporal-aq 1 -profile:v high -c:a aac -b:a 128k -movflags +faststart D:/111\111111\#unisextang  努力卡点@unisextang_1_splits\#unisextang  努力卡点@unisextang_1_part2.mp4
2025-04-16 09:52:49,274 - app.core.processor - DEBUG -     ffmpeg stderr:
